,DATE,Precip,Max_temp,Min_temp,Target_max
18407,2020-05-25,0.13,84.0,66.0,89.0
18408,2020-05-26,0.44,89.0,68.0,90.0
18409,2020-05-27,0.63,90.0,65.0,89.0
18410,2020-05-28,0.0,89.0,64.0,89.0
18411,2020-05-29,0.0,89.0,69.0,89.0
18412,2020-05-30,0.0,89.0,70.0,88.0
18413,2020-05-31,0.11,88.0,73.0,85.0
18414,2020-06-01,0.0,85.0,73.0,92.0
18415,2020-06-02,0.0,92.0,72.0,91.0
18416,2020-06-03,1.02,91.0,72.0,94.0
18417,2020-06-04,0.1,94.0,72.0,93.0
18418,2020-06-05,0.0,93.0,73.0,96.0
18419,2020-06-06,0.02,96.0,74.0,95.0
18420,2020-06-07,0.0,95.0,75.0,95.0
18421,2020-06-08,0.0,95.0,79.0,97.0
18422,2020-06-09,0.0,97.0,80.0,94.0
18423,2020-06-10,0.09,94.0,70.0,92.0
18424,2020-06-11,0.0,92.0,66.0,91.0
18425,2020-06-12,0.0,91.0,66.0,92.0
18426,2020-06-13,0.0,92.0,69.0,94.0
18427,2020-06-14,0.0,94.0,68.0,94.0
18428,2020-06-15,0.0,94.0,73.0,94.0
18429,2020-06-16,0.0,94.0,71.0,94.0
18430,2020-06-17,0.0,94.0,68.0,94.0
18431,2020-06-18,0.0,94.0,69.0,90.0
18432,2020-06-19,0.0,90.0,71.0,91.0
18433,2020-06-20,0.13,91.0,74.0,93.0
18434,2020-06-21,0.0,93.0,74.0,82.0
18435,2020-06-22,1.22,82.0,70.0,90.0
18436,2020-06-23,0.0,90.0,70.0,88.0
18437,2020-06-24,0.62,88.0,73.0,87.0
18438,2020-06-25,1.31,87.0,73.0,86.0
18439,2020-06-26,0.0,86.0,76.0,91.0
18440,2020-06-27,0.0,91.0,79.0,92.0
18441,2020-06-28,0.0,92.0,80.0,92.0
18442,2020-06-29,0.0,92.0,82.0,94.0
18443,2020-06-30,0.0,94.0,82.0,95.0
18444,2020-07-01,0.0,95.0,82.0,97.0
18445,2020-07-02,0.0,97.0,82.0,96.0
18446,2020-07-03,0.0,96.0,73.0,97.0
18447,2020-07-04,0.0,97.0,73.0,96.0
18448,2020-07-05,0.0,96.0,79.0,91.0
18449,2020-07-06,0.0,91.0,82.0,94.0
18450,2020-07-07,0.56,94.0,80.0,96.0
18451,2020-07-08,0.0,96.0,82.0,98.0
18452,2020-07-09,0.0,98.0,82.0,100.0
18453,2020-07-10,0.0,100.0,79.0,101.0
18454,2020-07-11,0.0,101.0,81.0,97.0
18455,2020-07-12,0.0,97.0,79.0,101.0
18456,2020-07-13,0.0,101.0,81.0,99.0
18457,2020-07-14,0.0,99.0,81.0,99.0
18458,2020-07-15,0.0,99.0,81.0,100.0
18459,2020-07-16,0.0,100.0,80.0,92.0
18460,2020-07-17,0.06,92.0,78.0,94.0
18461,2020-07-18,0.1,94.0,76.0,96.0
18462,2020-07-19,0.03,96.0,76.0,91.0
18463,2020-07-20,0.17,91.0,77.0,89.0
18464,2020-07-21,0.46,89.0,75.0,91.0
18465,2020-07-22,0.08,91.0,76.0,96.0
18466,2020-07-23,0.0,96.0,76.0,94.0
18467,2020-07-24,0.0,94.0,77.0,89.0
18468,2020-07-25,0.74,89.0,76.0,91.0
18469,2020-07-26,0.03,91.0,77.0,93.0
18470,2020-07-27,0.0,93.0,76.0,89.0
18471,2020-07-28,0.55,89.0,76.0,92.0
18472,2020-07-29,0.17,92.0,73.0,96.0
18473,2020-07-30,0.0,96.0,80.0,97.0
18474,2020-07-31,0.06,97.0,79.0,86.0
18475,2020-08-01,0.24,86.0,73.0,94.0
18476,2020-08-02,0.0,94.0,72.0,98.0
18477,2020-08-03,0.0,98.0,73.0,97.0
18478,2020-08-04,0.07,97.0,76.0,97.0
18479,2020-08-05,0.0,97.0,76.0,95.0
18480,2020-08-06,0.0,95.0,76.0,96.0
18481,2020-08-07,0.0,96.0,76.0,97.0
18482,2020-08-08,0.01,97.0,76.0,97.0
18483,2020-08-09,0.01,97.0,77.0,97.0
18484,2020-08-10,0.0,97.0,76.0,98.0
18485,2020-08-11,0.07,98.0,77.0,101.0
18486,2020-08-12,0.0,101.0,79.0,99.0
18487,2020-08-13,0.0,99.0,77.0,99.0
18488,2020-08-14,0.0,99.0,77.0,101.0
18489,2020-08-15,0.0,101.0,81.0,102.0
18490,2020-08-16,0.0,102.0,80.0,95.0
18491,2020-08-17,1.63,95.0,72.0,98.0
18492,2020-08-18,0.0,98.0,74.0,98.0
18493,2020-08-19,0.0,98.0,74.0,96.0
18494,2020-08-20,0.0,96.0,71.0,97.0
18495,2020-08-21,0.0,97.0,73.0,93.0
18496,2020-08-22,0.0,93.0,73.0,96.0
18497,2020-08-23,0.0,96.0,73.0,94.0
18498,2020-08-24,0.0,94.0,75.0,98.0
18499,2020-08-25,0.0,98.0,76.0,95.0
18500,2020-08-26,0.01,95.0,79.0,99.0
18501,2020-08-27,0.0,99.0,78.0,98.0
18502,2020-08-28,0.22,98.0,78.0,101.0
18503,2020-08-29,0.0,101.0,78.0,99.0
18504,2020-08-30,0.0,99.0,78.0,99.0
18505,2020-08-31,0.0,99.0,83.0,99.0
18506,2020-09-01,0.0,99.0,84.0,99.0
18507,2020-09-02,0.0,99.0,83.0,98.0
18508,2020-09-03,0.0,98.0,77.0,97.0
18509,2020-09-04,0.0,97.0,75.0,96.0
18510,2020-09-05,1.6,96.0,73.0,96.0
18511,2020-09-06,0.01,96.0,73.0,95.0
18512,2020-09-07,0.62,95.0,74.0,88.0
18513,2020-09-08,0.02,88.0,75.0,93.0
18514,2020-09-09,0.46,93.0,76.0,93.0
18515,2020-09-10,0.13,93.0,74.0,92.0
18516,2020-09-11,0.0,92.0,72.0,96.0
18517,2020-09-12,0.0,96.0,75.0,95.0
18518,2020-09-13,0.17,95.0,75.0,92.0
18519,2020-09-14,0.0,92.0,77.0,96.0
18520,2020-09-15,0.0,96.0,76.0,96.0
18521,2020-09-16,0.0,96.0,76.0,92.0
18522,2020-09-17,0.0,92.0,76.0,91.0
18523,2020-09-18,0.0,91.0,73.0,88.0
18524,2020-09-19,0.0,88.0,70.0,78.0
18525,2020-09-20,0.83,78.0,66.0,75.0
18526,2020-09-21,0.38,75.0,70.0,79.0
18527,2020-09-22,3.58,79.0,73.0,81.0
18528,2020-09-23,0.71,81.0,71.0,75.0
18529,2020-09-24,0.0,75.0,69.0,85.0
18530,2020-09-25,0.0,85.0,66.0,88.0
18531,2020-09-26,0.0,88.0,65.0,92.0
18532,2020-09-27,0.0,92.0,73.0,80.0
18533,2020-09-28,0.02,80.0,68.0,83.0
18534,2020-09-29,0.0,83.0,57.0,86.0
18535,2020-09-30,0.0,86.0,54.0,88.0
18536,2020-10-01,0.0,88.0,57.0,84.0
18537,2020-10-02,0.0,84.0,58.0,84.0
18538,2020-10-03,0.0,84.0,54.0,86.0
18539,2020-10-04,0.0,86.0,57.0,84.0
18540,2020-10-05,0.0,84.0,64.0,87.0
18541,2020-10-06,0.0,87.0,60.0,88.0
18542,2020-10-07,0.0,88.0,58.0,84.0
18543,2020-10-08,0.0,84.0,73.0,81.0
18544,2020-10-09,0.02,81.0,72.0,91.0
18545,2020-10-10,0.0,91.0,67.0,94.0
18546,2020-10-11,0.0,94.0,70.0,92.0
18547,2020-10-12,0.0,92.0,72.0,89.0
18548,2020-10-13,0.0,89.0,66.0,88.0
18549,2020-10-14,0.0,88.0,62.0,91.0
18550,2020-10-15,0.0,91.0,68.0,68.0
18551,2020-10-16,0.53,68.0,56.0,80.0
18552,2020-10-17,0.0,80.0,60.0,89.0
18553,2020-10-18,0.0,89.0,66.0,87.0
18554,2020-10-19,0.0,87.0,75.0,88.0
18555,2020-10-20,0.0,88.0,69.0,88.0
18556,2020-10-21,0.0,88.0,69.0,88.0
18557,2020-10-22,0.0,88.0,69.0,91.0
18558,2020-10-23,0.0,91.0,58.0,72.0
18559,2020-10-24,0.0,72.0,54.0,76.0
18560,2020-10-25,0.0,76.0,59.0,80.0
18561,2020-10-26,0.0,80.0,63.0,73.0
18562,2020-10-27,0.02,73.0,58.0,58.0
18563,2020-10-28,0.1,58.0,44.0,66.0
18564,2020-10-29,0.0,66.0,42.0,71.0
18565,2020-10-30,0.0,71.0,44.0,75.0
18566,2020-10-31,0.0,75.0,43.0,79.0
18567,2020-11-01,0.0,79.0,50.0,74.0
18568,2020-11-02,0.0,74.0,46.0,78.0
18569,2020-11-03,0.0,78.0,42.0,80.0
18570,2020-11-04,0.0,80.0,46.0,81.0
18571,2020-11-05,0.0,81.0,57.0,80.0
18572,2020-11-06,0.0,80.0,53.0,84.0
18573,2020-11-07,0.0,84.0,53.0,82.0
18574,2020-11-08,0.0,82.0,60.0,85.0
18575,2020-11-09,0.0,85.0,69.0,87.0
18576,2020-11-10,0.06,87.0,67.0,85.0
18577,2020-11-11,0.0,85.0,61.0,85.0
18578,2020-11-12,0.0,85.0,57.0,80.0
18579,2020-11-13,0.0,80.0,62.0,87.0
18580,2020-11-14,0.0,87.0,65.0,77.0
18581,2020-11-15,0.0,77.0,52.0,73.0
18582,2020-11-16,0.0,73.0,44.0,77.0
18583,2020-11-17,0.0,77.0,43.0,77.0
18584,2020-11-18,0.0,77.0,44.0,78.0
18585,2020-11-19,0.0,78.0,52.0,82.0
18586,2020-11-20,0.0,82.0,62.0,81.0
18587,2020-11-21,0.0,81.0,57.0,85.0
18588,2020-11-22,0.0,85.0,60.0,65.0
18589,2020-11-23,0.0,65.0,52.0,80.0
18590,2020-11-24,0.04,80.0,56.0,74.0
18591,2020-11-25,0.08,74.0,51.0,76.0
18592,2020-11-26,0.0,76.0,50.0,78.0
18593,2020-11-27,1.71,78.0,67.0,67.0
18594,2020-11-28,1.72,67.0,60.0,60.0
18595,2020-11-29,0.25,60.0,49.0,57.0
18596,2020-11-30,0.0,57.0,37.0,63.0
18597,2020-12-01,0.0,63.0,30.0,61.0
18598,2020-12-02,1.03,61.0,53.0,58.0
18599,2020-12-03,0.0,58.0,45.0,60.0
18600,2020-12-04,0.0,60.0,42.0,58.0
18601,2020-12-05,0.0,58.0,36.0,66.0
18602,2020-12-06,0.02,66.0,42.0,67.0
18603,2020-12-07,0.0,67.0,42.0,74.0
18604,2020-12-08,0.0,74.0,39.0,79.0
18605,2020-12-09,0.0,79.0,44.0,78.0
18606,2020-12-10,0.0,78.0,43.0,77.0
18607,2020-12-11,0.55,77.0,57.0,67.0
18608,2020-12-12,0.0,67.0,51.0,70.0
18609,2020-12-13,0.63,70.0,45.0,49.0
18610,2020-12-14,0.0,49.0,38.0,50.0
18611,2020-12-15,0.04,50.0,44.0,53.0
18612,2020-12-16,0.0,53.0,35.0,58.0
18613,2020-12-17,0.0,58.0,31.0,66.0
18614,2020-12-18,0.0,66.0,35.0,65.0
18615,2020-12-19,0.71,65.0,53.0,69.0
18616,2020-12-20,0.0,69.0,45.0,73.0
18617,2020-12-21,0.0,73.0,41.0,72.0
18618,2020-12-22,0.0,72.0,43.0,81.0
18619,2020-12-23,0.22,81.0,55.0,55.0
18620,2020-12-24,0.0,55.0,39.0,65.0
18621,2020-12-25,0.0,65.0,36.0,70.0
18622,2020-12-26,0.0,70.0,37.0,74.0
18623,2020-12-27,0.0,74.0,49.0,76.0
18624,2020-12-28,0.0,76.0,53.0,73.0
18625,2020-12-29,0.0,73.0,57.0,76.0
18626,2020-12-30,0.45,76.0,57.0,69.0
18627,2020-12-31,0.82,69.0,45.0,55.0
18628,2021-01-01,0.0,55.0,39.0,59.0
18629,2021-01-02,0.0,59.0,40.0,69.0
18630,2021-01-03,0.0,69.0,35.0,76.0
18631,2021-01-04,0.0,76.0,44.0,71.0
18632,2021-01-05,0.0,71.0,46.0,75.0
18633,2021-01-06,1.04,75.0,51.0,60.0
18634,2021-01-07,0.0,60.0,42.0,54.0
18635,2021-01-08,0.0,54.0,41.0,57.0
18636,2021-01-09,0.0,57.0,35.0,47.0
18637,2021-01-10,1.19,47.0,35.0,44.0
18638,2021-01-11,0.0,44.0,34.0,52.0
18639,2021-01-12,0.0,52.0,31.0,60.0
18640,2021-01-13,0.0,60.0,35.0,71.0
18641,2021-01-14,0.0,71.0,39.0,61.0
18642,2021-01-15,0.0,61.0,41.0,61.0
18643,2021-01-16,0.0,61.0,38.0,68.0
18644,2021-01-17,0.0,68.0,36.0,71.0
18645,2021-01-18,0.0,71.0,35.0,78.0
18646,2021-01-19,0.0,78.0,57.0,69.0
18647,2021-01-20,0.0,69.0,58.0,67.0
18648,2021-01-21,0.21,67.0,60.0,67.0
18649,2021-01-22,0.01,67.0,60.0,64.0
18650,2021-01-23,0.05,64.0,57.0,77.0
18651,2021-01-24,0.01,77.0,62.0,78.0
18652,2021-01-25,0.0,78.0,61.0,76.0
18653,2021-01-26,0.0,76.0,54.0,68.0
18654,2021-01-27,0.0,68.0,48.0,62.0
18655,2021-01-28,0.0,62.0,39.0,67.0
18656,2021-01-29,0.0,67.0,39.0,74.0
18657,2021-01-30,0.0,74.0,51.0,70.0
18658,2021-01-31,0.0,70.0,50.0,65.0
18659,2021-02-01,0.0,65.0,41.0,66.0
18660,2021-02-02,0.0,66.0,39.0,70.0
18661,2021-02-03,0.0,70.0,41.0,80.0
18662,2021-02-04,0.0,80.0,57.0,57.0
18663,2021-02-05,0.23,57.0,46.0,68.0
18664,2021-02-06,0.0,68.0,48.0,64.0
18665,2021-02-07,0.0,64.0,37.0,66.0
18666,2021-02-08,0.0,66.0,46.0,75.0
18667,2021-02-09,0.0,75.0,62.0,63.0
18668,2021-02-10,0.0,63.0,45.0,45.0
18669,2021-02-11,0.5,45.0,38.0,39.0
18670,2021-02-12,0.01,39.0,35.0,43.0
18671,2021-02-13,0.0,43.0,34.0,37.0
18672,2021-02-14,0.23,37.0,26.0,25.0
18673,2021-02-15,0.09,25.0,16.0,35.0
18674,2021-02-16,0.0,35.0,13.0,37.0
18675,2021-02-17,0.54,37.0,32.0,40.0
18676,2021-02-18,0.0,40.0,29.0,51.0
18677,2021-02-19,0.0,51.0,26.0,60.0
18678,2021-02-20,0.0,60.0,28.0,72.0
18679,2021-02-21,0.0,72.0,37.0,77.0
18680,2021-02-22,0.0,77.0,46.0,80.0
18681,2021-02-23,0.0,80.0,39.0,81.0
18682,2021-02-24,0.0,81.0,57.0,75.0
18683,2021-02-25,0.04,75.0,67.0,80.0
18684,2021-02-26,0.02,80.0,62.0,80.0
18685,2021-02-27,0.0,80.0,67.0,82.0
18686,2021-02-28,0.0,82.0,70.0,73.0
18687,2021-03-01,0.42,73.0,52.0,65.0
18688,2021-03-02,0.01,65.0,47.0,69.0
18689,2021-03-03,0.0,69.0,40.0,72.0
18690,2021-03-04,0.0,72.0,41.0,75.0
18691,2021-03-05,0.0,75.0,51.0,71.0
18692,2021-03-06,0.0,71.0,50.0,70.0
18693,2021-03-07,0.0,70.0,39.0,73.0
18694,2021-03-08,0.0,73.0,41.0,75.0
18695,2021-03-09,0.0,75.0,54.0,78.0
18696,2021-03-10,0.0,78.0,60.0,80.0
18697,2021-03-11,0.0,80.0,69.0,83.0
18698,2021-03-12,0.0,83.0,67.0,82.0
18699,2021-03-13,0.0,82.0,60.0,76.0
18700,2021-03-14,0.47,76.0,58.0,80.0
18701,2021-03-15,0.0,80.0,58.0,82.0
18702,2021-03-16,0.01,82.0,65.0,80.0
18703,2021-03-17,0.03,80.0,56.0,68.0
18704,2021-03-18,0.0,68.0,48.0,69.0
18705,2021-03-19,0.0,69.0,46.0,71.0
18706,2021-03-20,0.0,71.0,42.0,71.0
18707,2021-03-21,0.0,71.0,42.0,76.0
18708,2021-03-22,0.01,76.0,50.0,84.0
18709,2021-03-23,0.38,84.0,55.0,70.0
18710,2021-03-24,0.01,70.0,54.0,82.0
18711,2021-03-25,0.0,82.0,57.0,86.0
18712,2021-03-26,0.0,86.0,51.0,83.0
18713,2021-03-27,0.0,83.0,71.0,76.0
18714,2021-03-28,0.03,76.0,49.0,74.0
18715,2021-03-29,0.0,74.0,44.0,83.0
18716,2021-03-30,0.01,83.0,63.0,78.0
18717,2021-03-31,0.0,78.0,57.0,72.0
18718,2021-04-01,0.0,72.0,45.0,69.0
18719,2021-04-02,0.0,69.0,43.0,67.0
18720,2021-04-03,0.0,67.0,46.0,76.0
18721,2021-04-04,0.0,76.0,50.0,78.0
18722,2021-04-05,0.0,78.0,54.0,83.0
18723,2021-04-06,0.0,83.0,65.0,84.0
18724,2021-04-07,0.03,84.0,61.0,88.0
18725,2021-04-08,0.0,88.0,54.0,84.0
18726,2021-04-09,0.0,84.0,72.0,86.0
18727,2021-04-10,0.0,86.0,59.0,88.0
18728,2021-04-11,0.0,88.0,51.0,87.0
18729,2021-04-12,0.0,87.0,53.0,86.0
18730,2021-04-13,0.06,86.0,69.0,79.0
18731,2021-04-14,0.07,79.0,68.0,73.0
18732,2021-04-15,0.0,73.0,63.0,71.0
18733,2021-04-16,0.17,71.0,62.0,69.0
18734,2021-04-17,0.0,69.0,53.0,68.0
18735,2021-04-18,0.0,68.0,51.0,76.0
18736,2021-04-19,0.0,76.0,47.0,83.0
18737,2021-04-20,0.0,83.0,51.0,72.0
18738,2021-04-21,0.0,72.0,46.0,76.0
18739,2021-04-22,0.02,76.0,47.0,76.0
18740,2021-04-23,0.29,76.0,64.0,87.0
18741,2021-04-24,0.0,87.0,65.0,82.0
18742,2021-04-25,0.0,82.0,60.0,84.0
18743,2021-04-26,0.0,84.0,57.0,79.0
18744,2021-04-27,0.0,79.0,73.0,86.0
18745,2021-04-28,0.0,86.0,76.0,86.0
18746,2021-04-29,0.0,86.0,72.0,77.0
18747,2021-04-30,1.9,77.0,69.0,79.0
18748,2021-05-01,1.3,79.0,68.0,88.0
18749,2021-05-02,0.08,88.0,70.0,90.0
18750,2021-05-03,0.0,90.0,76.0,88.0
18751,2021-05-04,0.78,88.0,64.0,84.0
18752,2021-05-05,0.0,84.0,58.0,87.0
18753,2021-05-06,0.0,87.0,60.0,88.0
18754,2021-05-07,0.0,88.0,60.0,87.0
18755,2021-05-08,0.0,87.0,62.0,89.0
18756,2021-05-09,0.0,89.0,77.0,90.0
18757,2021-05-10,0.0,90.0,76.0,90.0
18758,2021-05-11,0.08,90.0,67.0,74.0
18759,2021-05-12,0.02,74.0,64.0,79.0
18760,2021-05-13,0.0,79.0,63.0,84.0
18761,2021-05-14,0.0,84.0,62.0,85.0
18762,2021-05-15,0.0,85.0,62.0,79.0
18763,2021-05-16,0.18,79.0,68.0,89.0
18764,2021-05-17,2.65,89.0,66.0,83.0
18765,2021-05-18,1.43,83.0,65.0,71.0
18766,2021-05-19,1.21,71.0,65.0,82.0
18767,2021-05-20,0.0,82.0,66.0,83.0
18768,2021-05-21,0.28,83.0,71.0,83.0
18769,2021-05-22,0.35,83.0,73.0,80.0
18770,2021-05-23,0.02,80.0,71.0,81.0
18771,2021-05-24,2.63,81.0,70.0,84.0
18772,2021-05-25,0.04,84.0,74.0,88.0
18773,2021-05-26,0.0,88.0,71.0,91.0
18774,2021-05-27,0.0,91.0,73.0,87.0
18775,2021-05-28,0.06,87.0,70.0,91.0
18776,2021-05-29,0.03,91.0,69.0,85.0
18777,2021-05-30,0.03,85.0,71.0,87.0
18778,2021-05-31,0.0,87.0,71.0,85.0
18779,2021-06-01,0.08,85.0,72.0,91.0
18780,2021-06-02,3.77,91.0,68.0,88.0
18781,2021-06-03,1.21,88.0,70.0,80.0
18782,2021-06-04,0.0,80.0,70.0,88.0
18783,2021-06-05,0.24,88.0,71.0,91.0
18784,2021-06-06,0.0,91.0,71.0,91.0
18785,2021-06-07,0.0,91.0,79.0,93.0
18786,2021-06-08,0.01,93.0,81.0,95.0
18787,2021-06-09,0.0,95.0,80.0,94.0
18788,2021-06-10,0.0,94.0,77.0,95.0
18789,2021-06-11,0.0,95.0,77.0,98.0
18790,2021-06-12,0.0,98.0,76.0,99.0
18791,2021-06-13,0.0,99.0,81.0,98.0
18792,2021-06-14,0.0,98.0,76.0,98.0
18793,2021-06-15,0.37,98.0,72.0,97.0
18794,2021-06-16,0.0,97.0,71.0,94.0
18795,2021-06-17,0.0,94.0,75.0,93.0
18796,2021-06-18,0.0,93.0,73.0,97.0
18797,2021-06-19,0.0,97.0,74.0,94.0
18798,2021-06-20,0.0,94.0,75.0,93.0
18799,2021-06-21,0.0,93.0,77.0,93.0
18800,2021-06-22,0.32,93.0,76.0,94.0
18801,2021-06-23,0.35,94.0,76.0,94.0
18802,2021-06-24,0.01,94.0,77.0,96.0
18803,2021-06-25,0.0,96.0,77.0,93.0
18804,2021-06-26,0.61,93.0,78.0,87.0
18805,2021-06-27,1.5,87.0,75.0,80.0
18806,2021-06-28,0.77,80.0,74.0,84.0
18807,2021-06-29,0.09,84.0,74.0,92.0
18808,2021-06-30,0.0,92.0,75.0,93.0
18809,2021-07-01,0.0,93.0,75.0,96.0
18810,2021-07-02,0.0,96.0,76.0,86.0
18811,2021-07-03,0.12,86.0,76.0,90.0
18812,2021-07-04,0.12,90.0,75.0,87.0
18813,2021-07-05,0.01,87.0,75.0,88.0
18814,2021-07-06,0.11,88.0,75.0,90.0
18815,2021-07-07,0.05,90.0,73.0,81.0
18816,2021-07-08,0.57,81.0,74.0,80.0
18817,2021-07-09,1.24,80.0,70.0,93.0
18818,2021-07-10,0.0,93.0,76.0,93.0
18819,2021-07-11,0.0,93.0,77.0,90.0
18820,2021-07-12,0.43,90.0,72.0,94.0
18821,2021-07-13,0.0,94.0,73.0,92.0
18822,2021-07-14,0.0,92.0,72.0,91.0
18823,2021-07-15,0.18,91.0,76.0,92.0
18824,2021-07-16,0.3,92.0,73.0,95.0
18825,2021-07-17,0.0,95.0,76.0,95.0
18826,2021-07-18,0.0,95.0,76.0,96.0
18827,2021-07-19,0.0,96.0,78.0,91.0
18828,2021-07-20,0.0,91.0,77.0,93.0
18829,2021-07-21,0.0,93.0,76.0,93.0
18830,2021-07-22,0.0,93.0,75.0,97.0
18831,2021-07-23,0.0,97.0,77.0,98.0
18832,2021-07-24,0.0,98.0,77.0,97.0
18833,2021-07-25,0.0,97.0,76.0,99.0
18834,2021-07-26,0.0,99.0,77.0,97.0
18835,2021-07-27,0.0,97.0,75.0,96.0
18836,2021-07-28,0.0,96.0,72.0,97.0
18837,2021-07-29,0.0,97.0,79.0,97.0
18838,2021-07-30,0.0,97.0,79.0,98.0
18839,2021-07-31,0.0,98.0,77.0,98.0
18840,2021-08-01,0.0,98.0,79.0,93.0
18841,2021-08-02,0.0,93.0,80.0,95.0
18842,2021-08-03,0.0,95.0,78.0,92.0
18843,2021-08-04,0.0,92.0,79.0,89.0
18844,2021-08-05,0.01,89.0,75.0,94.0
18845,2021-08-06,0.02,94.0,75.0,97.0
18846,2021-08-07,0.0,97.0,76.0,96.0
18847,2021-08-08,0.0,96.0,77.0,97.0
18848,2021-08-09,0.0,97.0,82.0,98.0
18849,2021-08-10,0.0,98.0,81.0,98.0
18850,2021-08-11,0.0,98.0,78.0,98.0
18851,2021-08-12,0.0,98.0,76.0,94.0
18852,2021-08-13,0.0,94.0,77.0,97.0
18853,2021-08-14,0.01,97.0,76.0,97.0
18854,2021-08-15,0.01,97.0,75.0,95.0
18855,2021-08-16,0.0,95.0,75.0,95.0
18856,2021-08-17,0.27,95.0,74.0,92.0
18857,2021-08-18,0.29,92.0,75.0,95.0
18858,2021-08-19,0.0,95.0,75.0,96.0
18859,2021-08-20,0.0,96.0,77.0,97.0
18860,2021-08-21,0.0,97.0,76.0,96.0
18861,2021-08-22,0.0,96.0,74.0,96.0
18862,2021-08-23,0.0,96.0,73.0,97.0
18863,2021-08-24,0.0,97.0,76.0,97.0
18864,2021-08-25,0.0,97.0,77.0,97.0
18865,2021-08-26,0.01,97.0,77.0,92.0
18866,2021-08-27,0.21,92.0,75.0,91.0
18867,2021-08-28,0.0,91.0,75.0,96.0
18868,2021-08-29,0.0,96.0,74.0,98.0
18869,2021-08-30,0.0,98.0,76.0,99.0
18870,2021-08-31,0.0,99.0,80.0,96.0
18871,2021-09-01,0.77,96.0,78.0,97.0
18872,2021-09-02,0.0,97.0,76.0,94.0
18873,2021-09-03,0.74,94.0,76.0,96.0
18874,2021-09-04,0.0,96.0,74.0,96.0
18875,2021-09-05,0.0,96.0,77.0,93.0
18876,2021-09-06,1.79,93.0,72.0,94.0
18877,2021-09-07,0.0,94.0,70.0,94.0
18878,2021-09-08,0.0,94.0,69.0,93.0
18879,2021-09-09,0.0,93.0,72.0,91.0
18880,2021-09-10,0.0,91.0,66.0,90.0
18881,2021-09-11,0.0,90.0,62.0,91.0
18882,2021-09-12,0.55,91.0,68.0,79.0
18883,2021-09-13,1.11,79.0,70.0,78.0
18884,2021-09-14,1.53,78.0,69.0,83.0
18885,2021-09-15,0.0,83.0,72.0,79.0
18886,2021-09-16,0.0,79.0,72.0,90.0
18887,2021-09-17,0.0,90.0,72.0,92.0
18888,2021-09-18,0.27,92.0,74.0,93.0
18889,2021-09-19,0.0,93.0,72.0,95.0
18890,2021-09-20,0.0,95.0,74.0,96.0
18891,2021-09-21,0.05,96.0,75.0,84.0
18892,2021-09-22,0.0,84.0,62.0,84.0
18893,2021-09-23,0.0,84.0,57.0,84.0
18894,2021-09-24,0.0,84.0,58.0,86.0
18895,2021-09-25,0.0,86.0,59.0,86.0
18896,2021-09-26,0.0,86.0,62.0,91.0
18897,2021-09-27,0.0,91.0,67.0,86.0
18898,2021-09-28,0.66,86.0,71.0,85.0
18899,2021-09-29,1.19,85.0,68.0,89.0
18900,2021-09-30,0.07,89.0,72.0,78.0
18901,2021-10-01,1.37,78.0,73.0,82.0
18902,2021-10-02,0.29,82.0,72.0,88.0
18903,2021-10-03,0.0,88.0,71.0,89.0
18904,2021-10-04,0.0,89.0,68.0,89.0
18905,2021-10-05,0.0,89.0,65.0,89.0
18906,2021-10-06,0.0,89.0,64.0,89.0
18907,2021-10-07,0.0,89.0,63.0,90.0
18908,2021-10-08,0.0,90.0,65.0,89.0
18909,2021-10-09,0.0,89.0,65.0,90.0
18910,2021-10-10,0.0,90.0,69.0,86.0
18911,2021-10-11,0.5,86.0,71.0,91.0
18912,2021-10-12,0.1,91.0,72.0,92.0
18913,2021-10-13,0.0,92.0,74.0,83.0
18914,2021-10-14,0.58,83.0,76.0,91.0
18915,2021-10-15,0.01,91.0,70.0,76.0
18916,2021-10-16,0.0,76.0,57.0,75.0
18917,2021-10-17,0.0,75.0,50.0,79.0
18918,2021-10-18,0.0,79.0,51.0,82.0
18919,2021-10-19,0.0,82.0,57.0,88.0
18920,2021-10-20,0.0,88.0,66.0,87.0
18921,2021-10-21,0.0,87.0,68.0,88.0
18922,2021-10-22,0.0,88.0,67.0,84.0
18923,2021-10-23,0.01,84.0,67.0,88.0
18924,2021-10-24,0.0,88.0,66.0,91.0
18925,2021-10-25,0.0,91.0,73.0,87.0
18926,2021-10-26,0.0,87.0,70.0,81.0
18927,2021-10-27,0.78,81.0,63.0,79.0
18928,2021-10-28,0.0,79.0,60.0,75.0
18929,2021-10-29,0.0,75.0,55.0,77.0
18930,2021-10-30,0.0,77.0,47.0,81.0
18931,2021-10-31,0.0,81.0,48.0,79.0
18932,2021-11-01,0.0,79.0,51.0,80.0
18933,2021-11-02,0.0,80.0,57.0,67.0
18934,2021-11-03,0.78,67.0,54.0,57.0
18935,2021-11-04,0.0,57.0,50.0,66.0
18936,2021-11-05,0.0,66.0,44.0,70.0
18937,2021-11-06,0.0,70.0,44.0,72.0
18938,2021-11-07,0.0,72.0,45.0,76.0
18939,2021-11-08,0.0,76.0,47.0,78.0
18940,2021-11-09,0.0,78.0,50.0,82.0
18941,2021-11-10,0.0,82.0,58.0,74.0
18942,2021-11-11,1.02,74.0,55.0,78.0
18943,2021-11-12,0.0,78.0,49.0,68.0
